metric_id,rank,sido,sigungu,population,total_park_area_m2,park_count,raw_value,pre_outlier_cleaned_value,score_100
urban_park,16,서울특별시,노원구,491247.0,13235450.3,4,26.94255700289264,26.94255700289264,41.79611792738518
urban_park,147,서울특별시,도봉구,303228.0,1591879.0,49,5.249775746303112,5.249775746303112,7.884498381996248
urban_park,198,서울특별시,동대문구,338735.0,762903.5,50,2.252213382142383,2.252213382142383,3.198506611064765
urban_park,126,서울특별시,동작구,375456.0,2520626.6,52,6.713507308446263,6.713507308446263,10.172702336336965
urban_park,185,서울특별시,마포구,361417.0,1106624.9,90,3.0619060531186966,3.0619060531186966,4.464272834494401
urban_park,160,서울특별시,서대문구,302853.0,1386346.6,67,4.577622146718045,4.577622146718045,6.833742516458327
urban_park,189,서울특별시,서초구,408376.0,1155965.0,128,2.8306389209943776,2.8306389209943776,4.102740447052345
urban_park,200,서울특별시,성동구,273669.0,596628.87,48,2.1801112657991952,2.1801112657991952,3.085791717159457
urban_park,187,서울특별시,성북구,421560.0,1257496.9,53,2.982960669892779,2.982960669892779,4.3408600839966285
urban_park,143,서울특별시,송파구,650110.0,3561295.7,140,5.477989417175555,5.477989417175555,8.241257392753894
urban_park,148,서울특별시,양천구,430976.0,2258308.1,96,5.239985753267003,5.239985753267003,7.869194004228105
urban_park,215,서울특별시,영등포구,373773.0,272090.5,50,0.7279565404670749,0.7279565404670749,0.8156854553566885
urban_park,196,서울특별시,용산구,203854.0,503978.1,49,2.472250237915371,2.472250237915371,3.5424830726662733
urban_park,157,서울특별시,은평구,460919.0,2128911.3,105,4.618840403628403,4.618840403628403,6.898177677175378
urban_park,68,서울특별시,종로구,138336.0,1811233.1,43,13.092998930141107,13.092998930141107,20.145554143995117
urban_park,199,서울특별시,중구,120544.0,271449.4,38,2.2518698566498543,2.2518698566498543,3.1979695888328536
urban_park,168,서울특별시,중랑구,379274.0,1521654.6,58,4.012019278938182,4.012019278938182,5.949553945197774
urban_park,44,울산광역시,남구,304885.0,5130216.399999999,107,16.826726142643945,16.826726142643945,25.982368484166457
urban_park,11,울산광역시,동구,150836.0,4865040.2,70,32.253839932111696,32.253839932111696,50.099073821474725
urban_park,184,울산광역시,북구,216522.0,669281.0,79,3.0910531031488717,3.0910531031488717,4.509837470020031
urban_park,211,울산광역시,울주군,218806.0,196492.4,98,0.898021078032595,0.898021078032595,1.0815418168747652
urban_park,58,울산광역시,중구,207000.0,3177845.9,113,15.351912560386474,15.351912560386474,23.6768403681396
urban_park,181,인천광역시,강화군,69402.0,225300.0,6,3.2463041410910347,3.2463041410910347,4.752536369273538
urban_park,208,인천광역시,계양구,280227.0,432295.703,64,1.5426625664193672,1.5426625664193672,2.0892888935989586
urban_park,162,인천광역시,남동구,486225.0,2161186.0,154,4.4448269833924625,4.4448269833924625,6.6261481557860655
urban_park,175,인천광역시,동구,58296.0,211889.1,15,3.6347107863318238,3.6347107863318238,5.359719847800775
urban_park,204,인천광역시,미추홀구,412274.0,753231.0,64,1.82701552850774,1.82701552850774,2.533808632810182
urban_park,203,인천광역시,부평구,493200.0,909618.0,97,1.8443187347931873,1.8443187347931873,2.560858172540789
urban_park,197,인천광역시,서구,634064.0,1555119.3,144,2.452621975068763,2.452621975068763,3.511798847618419
urban_park,59,인천광역시,연수구,400213.0,6092589.8,91,15.223368056509909,15.223368056509909,23.475890925163554
urban_park,85,인천광역시,중구,167113.0,1721422.0,113,10.30094606643409,10.30094606643409,15.780828692486473
urban_park,35,전라남도,강진군,32189.0,624186.0,10,19.3912827363385,19.3912827363385,29.991456414353845
urban_park,91,전라남도,고흥군,60190.0,582909.0,23,9.684482472171457,9.684482472171457,14.817131201374442
urban_park,26,전라남도,곡성군,26566.0,581835.0,17,21.90149062711737,21.90149062711737,33.915582784552136
urban_park,9,전라남도,광양시,154692.0,5245655.5,153,33.91032180073953,33.91032180073953,52.68859806220243
urban_park,224,전라남도,구례군,24025.0,4040.0,1,0.16815816857440166,0.20617414273903004,0.0
urban_park,53,전라남도,나주시,116654.0,1809179.0,95,15.50893239837468,15.50893239837468,23.922304374988293
urban_park,19,전라남도,담양군,44623.0,1127349.0,133,25.263854962687404,25.263854962687404,39.17185761497293
urban_park,15,전라남도,목포시,209890.0,5741892.0,95,27.356672542760492,27.356672542760492,42.44349128489626
urban_park,146,전라남도,무안군,92687.0,497278.0,24,5.365132111299319,5.365132111299319,8.064831236304732
urban_park,94,전라남도,보성군,37045.0,339025.0,11,9.151707382912674,9.151707382912674,13.984261228801595
urban_park,144,전라남도,순천시,276329.0,1511787.3,160,5.470968664164818,5.470968664164818,8.230282077868905
urban_park,2,전라남도,신안군,38173.0,2476734.0,9,64.88182746967752,64.17475348928093,100.0
urban_park,20,전라남도,여수시,267816.0,6523862.8,161,24.359496071929982,24.359496071929982,37.758102768459665
urban_park,100,전라남도,영광군,52098.0,447893.0,3,8.597124649698644,8.597124649698644,13.117300075561586
urban_park,133,전라남도,영암군,51391.0,305363.0,7,5.941954816991302,5.941954816991302,8.966559415333247
urban_park,31,전라남도,완도군,45631.0,926802.0,10,20.310797484166464,20.310797484166464,31.42890391939629
urban_park,102,전라남도,장성군,42026.0,342127.0,26,8.140841383905201,8.140841383905201,12.404007283296208
urban_park,14,전라남도,장흥군,34451.0,954316.0,10,27.700676322893386,27.700676322893386,42.981261208266446
urban_park,21,전라남도,진도군,28478.0,690409.0,7,24.243591544350025,24.243591544350025,37.576912989408825
urban_park,70,전라남도,함평군,30010.0,384825.0,13,12.82322559146951,12.82322559146951,19.723826255979766
urban_park,32,전라남도,해남군,63120.0,1241529.0,58,19.66934410646388,19.66934410646388,30.42614071243559
urban_park,67,전라남도,화순군,60735.0,795878.0,9,13.104108010208282,13.104108010208282,20.162920607625633
urban_park,115,전북특별자치도,고창군,50982.0,371617.6,15,7.2891922639362905,7.2891922639362905,11.072651907471451
urban_park,22,전북특별자치도,군산시,258047.0,5984176.0,145,23.190256038628622,23.190256038628622,35.930267845055866
urban_park,212,전북특별자치도,남원시,75647.0,64647.0,14,0.8545877562890796,0.8545877562890796,1.0136439173322087
urban_park,95,전북특별자치도,무주군,23032.0,205183.0,11,8.908605418548108,8.908605418548108,13.60422783295644
urban_park,40,전북특별자치도,부안군,48066.0,834474.8,12,17.361020263803937,17.361020263803937,26.817613109915477
urban_park,218,전북특별자치도,순창군,26822.0,16679.4,1,0.6218551934978749,0.6218551934978749,0.6498206697806184
urban_park,39,전북특별자치도,완주군,99279.0,1764164.57,65,17.769765710774685,17.769765710774685,27.45659157582203
urban_park,28,전북특별자치도,익산시,268001.0,5725106.4,104,21.362257603516404,21.362257603516404,33.07261733321745
urban_park,49,전북특별자치도,임실군,25577.0,409026.2,13,15.9919537084099,15.9919537084099,24.677395882364923
urban_park,33,전북특별자치도,장수군,20663.0,403058.0,3,19.506267240962107,19.506267240962107,30.171207951433782
urban_park,8,전북특별자치도,전주시,635651.0,22083715.4,249,34.741887293499104,34.741887293499104,53.98855735667835
urban_park,213,전북특별자치도,정읍시,102127.0,79566.0,15,0.7790887816150479,0.7790887816150479,0.8956188252553232
urban_park,29,전북특별자치도,진안군,24161.0,501382.0,6,20.751707296883406,20.751707296883406,32.11816389237204
urban_park,51,제주특별자치도,서귀포시,182020.0,2901364.3,69,15.939810460388967,15.939810460388967,24.595882038297116
