metric_id,region,여름_평균최고기온,겨울_평균최저기온,여름_편차,겨울_편차,편차_합산,pre_outlier_cleaned_value,score_100
thermal_comfort,상주,29.3,1.5999999999999999,0.6999999999999993,6.6,7.299999999999999,7.299999999999999,72.29
thermal_comfort,서귀포,28.560000000000002,9.314285714285715,1.4399999999999977,14.314285714285715,15.754285714285713,15.754285714285713,11.86
thermal_comfort,서산,27.6,1.1,2.3999999999999986,6.1,8.499999999999998,8.499999999999998,63.71
thermal_comfort,서울,28.619999999999997,2.4285714285714284,1.3800000000000026,7.428571428571429,8.808571428571431,8.808571428571431,61.51
thermal_comfort,서청주,28.7,0.35714285714285704,1.3000000000000007,5.357142857142857,6.6571428571428575,6.6571428571428575,76.88
thermal_comfort,성산,27.72,7.414285714285714,2.280000000000001,12.414285714285715,14.694285714285716,14.694285714285716,19.44
thermal_comfort,세종,28.439999999999998,1.757142857142857,1.5600000000000023,6.757142857142857,8.317142857142859,8.317142857142859,65.02
thermal_comfort,속초,27.060000000000002,3.128571428571429,2.9399999999999977,8.12857142857143,11.068571428571428,11.068571428571428,45.35
thermal_comfort,수원,28.080000000000002,1.214285714285714,1.9199999999999982,6.2142857142857135,8.134285714285712,8.134285714285712,66.33
thermal_comfort,순창군,29.32,1.0857142857142859,0.6799999999999997,6.085714285714285,6.765714285714285,6.765714285714285,76.11
thermal_comfort,순천,28.080000000000002,0.7857142857142857,1.9199999999999982,5.785714285714286,7.705714285714284,7.705714285714284,69.39
thermal_comfort,안동,29.28,0.21428571428571455,0.7199999999999989,5.214285714285714,5.934285714285713,5.934285714285713,82.05
thermal_comfort,양산시,30.160000000000004,4.228571428571429,0.1600000000000037,9.228571428571428,9.388571428571431,9.388571428571431,57.36
thermal_comfort,양평,28.18,0.7857142857142857,1.8200000000000003,5.785714285714286,7.605714285714286,7.605714285714286,70.1
thermal_comfort,여수,27.060000000000002,6.014285714285714,2.9399999999999977,11.014285714285714,13.954285714285712,13.954285714285712,24.73
thermal_comfort,영광군,28.68,2.6857142857142855,1.3200000000000003,7.685714285714285,9.005714285714285,9.005714285714285,60.1
thermal_comfort,영덕,28.46,2.942857142857143,1.5399999999999991,7.942857142857143,9.482857142857142,9.482857142857142,56.69
thermal_comfort,영월,28.860000000000003,-1.042857142857143,1.139999999999997,3.9571428571428573,5.097142857142854,5.097142857142854,88.03
thermal_comfort,영주,27.96,-0.0285714285714286,2.039999999999999,4.9714285714285715,7.011428571428571,7.011428571428571,74.35
